article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Röviden arról van szó, hogy az EU-nak el kell-e viselnie, ha tagállamaiban egy rendszerváltással felérő új politikai struktúra épül. Egy olyan, amelyik nem a parlamenti váltógazdaságon alapszik, hanem inkább hasonlít a két világháború közötti közép-európai struktúrákra, ahol a hatalmi ágak nem válnak élesen el egymástól, a kormánypárt nem leváltható, és a politika az élet sokkal több részletét meghatározza, mint a liberális demokráciákban megszokott. Amelyben a sajtó nagy része, a bíróságok, a hatóságok, a hivatalok mind közvetlenül a kormánypárt befolyása alatt működnek, és a gazdasági élet főszereplőinek hűséget kell fogadniuk a politika irányítóinak.",30,5,661,444,"In short, it is a question of whether the EU has to endure the construction of a new political structure in its Member States of a change of regime. One that is not based on parliamentary relay economy, but rather similar to the structures in Central Europe between the two world wars, where the branches of power do not separate sharply, the government party cannot be replaced, and politics defines far more details of life than the liberal is customary to democracies. In which most of the press, courts, authorities, offices all operate directly under the influence of the government party, and the protagonists of economic life must pledge loyalty to the directors of the policy.",MIXED,0.7375474572181702,0.02590952441096306,0.23233474791049957,0.004208331927657127
"Amikor Orbán Viktor csütörtökön arról beszélt, hogy ""a migráció, a nemzeti szuverenitás és genderkérdésekben"" alapvető vitái vannak Magyarországnak az EU többi tagállamával, akkor ezt a problémát járta körül, csak nagyon távolról. Olyan vitákat idézett, amelyek az illiberális rendszerének fontos szólamai, de az EU többi tagállamával szembeni ellentétének nem ez a lényege, hanem Magyarország rendszerszintű átalakítása, amiről itt írtunk részletesen. ",31,5,453,444,"When Mr. Orbán spoke on Thursday that Hungary has fundamental debates with the other Member States of the EU on “migration, national sovereignty and gender issues”, he went about this problem only very far away. He cited debates which are an important part of the illiberal system, but that is not the point of its opposition to the other Member States of the EU, but of the systematic transformation of Hungary, which we have written in detail here.",NEUTRAL,0.11346521973609924,0.21974752843379974,0.6553925275802612,0.011394723318517208
"Legalább tíz éve van törekvés az EU-ban arra, hogy az autokrácia irányába átalakuló országokkal szemben legyen eszköze az uniónak, és a jogállamisági mechanizmus számos kísérlet után az első olyan volna, amelyet veszélyesnek érez magára nézve Orbán Viktor. Vagy azért, mert valóban alkalmasnak látja, hogy gondot okozzanak neki vele, vagy azért, mert úgy látja, hogy utat nyit egy olyan folyamatnak, amelyből további kellemetlenségei következhetnek. ",32,5,450,444,"For at least ten years, the EU has been striving to be an instrument for the EU against countries that are transforming towards autocracy, and the rule of law mechanism would be the first one that Viktor Orbán feels dangerous to himself after many attempts. Either because he really sees him fit to be troubled by him, or because he sees that he opens the way for a process from which he can bring further inconveniences.",MIXED,0.47703316807746887,0.046770256012678146,0.45278623700141907,0.023410353809595108
"Pedig az elv nem teljesen új, egy hasonló módszert éppen a 2011 eleji magyar EU-elnökség idején már sikerült lenyomni számos tagállam torkán. Akkor fogadták el azokat a szabályokat, amelyek alapján súlyos pénzbüntetést lehet kivetni az eurózóna nem elég takarékos kormányaira. A 2008-as válság nyomán bevezetett intézkedések elvben brüsszeli gyámság alá helyezték a tagállamok többségének a költségvetéseit - az más kérdés, hogy az elrettentésül bevezetett szankciókkal azóta se élt az EU. A jogállamisági mechanizmus elméleti szinten hasonlít az akkori (hatos csomag 2011-ben, kettes csomag 2013-ban, stb.) feltételrendszerekhez, csak akkor a költségvetési, és nem mondjuk a bírósági, ügyészségi kereteket regulázták. ",33,5,719,444,"However, the principle is not entirely new, a similar method has already been pushed down the throat of many Member States during the Hungarian EU Presidency at the beginning of 2011. It was then that rules were adopted to impose heavy fines on insufficiently thrifty governments in the euro area. In principle, the measures introduced as a result of the 2008 crisis put the budgets of the majority of Member States under Brussels guardianship - another matter is that the EU has not used the sanctions imposed as a deterrent. The rule of law mechanism is theoretically similar to those of that time (six-pack in 2011, two-pack in 2013, etc.), only then the budgetary and not, say, the prosecutor's frameworks were regulated.",NEUTRAL,0.0011469784658402205,0.12819582223892212,0.8691489100456238,0.0015083333710208535
"Vagyis a közös érdekeket sértő viselkedést eddig is a tagállami szuverenitás korlátozásával kezelte az EU. Csak amíg a 10-es évek elején a déli államok eladósodása jelentett kockázatot a teljes közösségre nézve, addig most a keletiek új politikai berendezkedése tölti el aggodalommal az európai politikusok többségét. Részben mert nem akarják finanszírozni az új autokráciákat, és nem akarnak politikai közösséget vállalni velük; részben mert a saját rendszerkritikus ellenzékük támogatóit látják bennük, amely ráadásul olyan ellenzék, ami az EU bomlasztását hirdeti. (Utóbbi problémáról itt olvasható egy alapos elemzés.)",34,5,622,444,"In other words, behaviour that violates common interests has been dealt with by restricting Member States' sovereignty. Only while, in the early 10s, the indebtedness of the Southern states posed a risk to the entire community, the new political arrangement of the East is now the concern of the majority of European politicians. Partly because they do not want to finance new autocrats and do not want to have a political community with them; partly because they see supporters of their own system-critical opposition, which, moreover, is an opposition that proclaims the disruption of the EU. (Here is a thorough analysis of the latter problem.)",NEUTRAL,0.12826602160930634,0.3499409854412079,0.5183019638061523,0.0034910456743091345
"Morawiecki arról is beszélt Budapesten, hogy ""a teljesen új, önkényes, politikai döntések által motivált jogállamisági mechanizmus akár az Európai Unió széteséséhez is vezethet"". Csakhogy Európa legtöbb országában arról van széles politikai konszenzus, hogy a magyar és a lengyel modell kiteljesedése, és esetleges terjedése vezethet az Európai Unió széteséséhez, mert olyan rendszerszintű kereteket kérdőjeleznek meg, amelyekre az egész szövetség politikai modellje épült.  ",35,5,475,444,"Morawiecki also spoke in Budapest that “a completely new arbitrary rule of law mechanism motivated by political decisions could lead to the disintegration of the European Union”. However, in most countries of Europe, there is a broad political consensus that the completion and possible spread of the Hungarian and Polish models could lead to the disintegration of the European Union, because systemic frameworks are being questioned on which the political model of the whole alliance was built.",NEUTRAL,3.444885078351945e-5,0.002098110504448414,0.9973669648170471,5.005194689147174e-4
"A két kormányfő csütörtöki nyilatkozatára egy magas rangú EU-s diplomata így reagált a Financial Times-nak: ""Világos, hogy semmilyen támogatása sincs a mechanizmusról szóló vita ismételt megnyitásának, sem a Parlamentben, sem a Tanácsban. Lengyelország és Magyarország az állásfoglalásával csak a egyre jobban és jobban elszigetelődik a többiektől.""",36,5,349,444,"On Thursday, a high-ranking EU diplomat responded to the Financial Times: “It is clear that there is no support for the re-opening of the debate on the mechanism, either in Parliament or in the Council. Poland and Hungary are only becoming more and more isolated from others by their resolution.”",NEUTRAL,1.7394051246810704e-4,0.16075445711612701,0.8370053172111511,0.002066303277388215
"Technikai szinten a mostani költségvetési válságon valahogy túlléphet az EU. Lehet halasztani egyes lépéseket, és lehet bonyolítani új eszközökkel, nyilatkozatokkal, megállapodásokkal, feltételekkel a most vitatott jogi szövegeket. Ám ettől ez az alapvető konfliktus nem múlik el, és az elmúlt évek tapasztalatai szerint ez egyre élesebb ütközésekhez vezet.",37,5,357,444,"At the technical level, the EU can somehow go beyond the current budgetary crisis. You can postpone some steps and be complicated by new means, declarations, agreements, terms and conditions of the legal texts that are now disputed. However, this fundamental conflict does not go away and, according to the experience of recent years, this leads to increasingly sharper collisions.",MIXED,0.4970128536224365,0.11923758685588837,0.3679088354110718,0.015840671956539154
"Az Európai Unió következő költségvetéséhez és a közös válságkezeléshez kötött jogállamisági feltételrendszer ügyében találkozott csütörtökön Budapesten Orbán Viktor magyar, és Mateusz Morawiecki lengyel miniszterelnök. A két ország kormánya 1800 milliárd euró elköltését blokkolja épp az unióban, mert ellenzik a jogállamisági mechanizmusnak nevezett szabály bevezetését, amely alkalmas lehet arra, hogy elvegyék az EU-s támogatások elosztásának jogát azoktól a kormányoktól, amelyeknek működése alatt leépült a jogállam.",1,6,521,444,"On Thursday in Budapest, Prime Minister Viktor Orbán and Prime Minister Mateusz Morawiecki met on Thursday about the rule of law conditionality tied to the next budget of the European Union and joint crisis management. The governments of the two countries are blocking the spending of EUR 1800 billion in the EU because they oppose the introduction of a rule called the rule of law mechanism, which may be capable of taking away the right to distribute EU funds from governments that have undergone the rule of law.",NEUTRAL,5.5036845151335e-4,0.04986617714166641,0.9433059096336365,0.006277613807469606
"A találkozó után a kormányfők közös sajtótájékoztatót tartottak, ahol Orbán Viktor leszögezte:",2,6,94,444,"After the meeting, the Heads of Government held a joint press conference, where Viktor Orbán said:",NEUTRAL,3.2396765163866803e-6,4.938655183650553e-4,0.9967328310012817,0.0027701561339199543
"Magyarország továbbra is együtt mozog Lengyelországgal az uniós jogállamisági mechanizmus vitájában: Orbán nem fogad el olyan javaslatot, ami a lengyelek számára elfogadhatatlan lenne.",3,6,184,444,Hungary continues to move with Poland in the debate on the EU Rule of Law Mechanism: Orbán does not accept a proposal that would be unacceptable to Poles.,NEUTRAL,7.16435955837369e-4,0.17894785106182098,0.8142595887184143,0.006076107732951641
"A két miniszterelnök egy hat pontból álló közös állásfoglalást adott ki a találkozó után, miszerint",4,6,99,444,"After the meeting, the two prime ministers issued a six-point joint resolution that",NEUTRAL,4.717618285212666e-4,0.0050979191437363625,0.9926261305809021,0.0018042050069198012
"Az állásfoglalás tartalmát a sajtótájékoztatón Orbán nem ismertette, helyette arról beszélt, látja, hogy a magyar kormányra nyomást gyakorolni akaró kormányok médiája „olyan képet fest, mintha a magyar vétó helytelen dolog lenne”. Pedig ez egy törvényes eszköz, amikor vétózunk, olyan joggal élünk, amit az uniós alapszerződés garantál számunkra. Orbán szerint egyenesen hazafias kötelessége vétózni, „ha az ország vitális, fundamentális, lényegbe vágó érdekei sérülnének egy döntés esetén”.",5,6,491,444,"Orbán did not present the contents of the resolution at the press conference, but instead he spoke about the fact that the media of governments who want to put pressure on the Hungarian government “paints a picture as if the Hungarian veto was wrong”. But this is a legal instrument, when we veto, we exercise the right guaranteed by the EU Treaty. According to Orbán, it is an upright patriotic duty to veto “if the vital, fundamental, essential interests of the country were violated in the event of a decision.”",NEUTRAL,0.012623821385204792,0.08811064064502716,0.8896803855895996,0.009585204534232616
"Orbán megint előszedte a szófordulatot, miszerint az asztalon lévő jogállamiság-vita nem a jog uralmáról (rule of law), hanem a többség uralmáról (rule of majority) szól. „És miután nekünk számos kérdésben vitánk van az unió többi tagállamával”  - a migráció kérdését, a nemzeti szuverenitás kérdését, és a gender-kérdést említette -, „nem tehetem ki Magyarországot annak a kockázatnak, hogy olyan álláspontokat kényszerítsenek rá, amit nem tud elfogadni”.",6,6,456,444,"Orbán reiterated the phrase that the rule of law debate on the table is not about rule of law, but about rule of majority rule. “And since we have debates with the other Member States of the Union on a number of issues” - the issue of migration, the issue of national sovereignty and the gender issue - “I cannot put Hungary at risk being forced into it positions that it cannot accept”.",NEUTRAL,2.1419187760329805e-5,0.011430956423282623,0.9849173426628113,0.003630367573350668
"Kijelentette, Magyarországnak „semmilyen vesztesége nem származna akkor sem, ha nem jön létre a válságkezelési alap”, hiszen az valójában hitelfelvétel lehetőségét jelenti, ráadásul azzal a kockázattal, hogy a nem törlesztő országok hitelét is a vállára kéne vennie a többi tagállamnak.",7,6,286,444,"He stated that Hungary “would not suffer any losses even if the crisis fund had not been established”, since it actually means the possibility of borrowing, and at the risk of taking credit from non-repaying countries on the shoulders of other Member States.",NEUTRAL,3.749896422959864e-4,0.028106151148676872,0.9636300802230835,0.007888874970376492
"„Ez nem pénzkérdés, ezt a vitát pénzzel nem lehet megoldani”",8,6,60,444,"“This is not a question of money, this debate cannot be resolved with money”",NEUTRAL,0.027837779372930527,0.2452729493379593,0.7192677855491638,0.007621465716511011
- mondta.,9,6,9,444,- he said.,NEUTRAL,4.1429640259593725e-4,0.001284867525100708,0.9923997521400452,0.00590108335018158
"A kiadott közös állásfoglalásban és a sajtótájékoztatón is elhangzott: Orbán és Morawiecki azt javasolják, az unió válassza szét a joguralomról szóló „politikai vitát” és a válságkezelés kérdését.",10,6,196,444,"In the joint resolution issued and at the press conference, Orbán and Morawiecki propose that the Union separate the “political debate” on rule of law and crisis management.",NEUTRAL,4.049248309456743e-5,0.0017143699806183577,0.9944393634796143,0.0038057947531342506
"Mielőbb indítsa el a válságkezelési alap szétosztását a tagállamok között, és ettől teljesen függetlenül foglalkozzon, ha szükséges, az EU pénzügyi érdekeit védő jogállamisági feltételrendszer kérdésével.",11,6,204,444,"Start the distribution of the crisis fund among the Member States as soon as possible and address, if necessary, the rule of law conditionality that protects the EU's financial interests.",NEUTRAL,0.012693364173173904,0.006899192929267883,0.9418933987617493,0.03851405158638954
"Orbán és Morawiecki álláspontja szerint, ha ilyen feltételrendszernek valóban szükségét látja az unió, ahhoz mindenképpen az alapszerződés módosítása szükséges, a tagállamok kormányainak beleegyezésével.",12,6,203,444,"According to Orbán and Morawiecki, if such a conditionality is really necessary for the Union, it is necessary to amend the Treaty with the consent of the governments of the Member States.",NEUTRAL,2.832822792697698e-5,0.0024993496481329203,0.9941532015800476,0.0033190862741321325
"„A joguralommal összefüggő szabályok megalkotása a válságkezeléshez nem szükséges”. Azért került csak az asztalra, mert néhány tagállam azt gondolta, hogy a két kérdést egyszerre kell rendezni - mondta a sajtótájékoztatón Orbán.",13,6,228,444,"'The rules on rule of law are not required for crisis management'. He was only on the table because some Member States thought that the two issues should be resolved simultaneously, said Orbán at the press conference.",NEUTRAL,4.363434709375724e-5,0.04816678538918495,0.9462829232215881,0.005506632383912802
"Mateusz Morawiecki lengyel miniszterelnök felszólalásában dicsérte a közös válságkezelésről való júliusi megállapodást, de szerinte az a jogállamisági mechanizmus, amit a válságkezelő csomaghoz társítana az Európai Bizottság és az Európai Parlament közös javaslata „önkényességével” akár az unió széteséséhez is vezethet. Elmondta, a jogállamisági mechanizmus elfogadásával az a példátlan és elfogadhatatlan helyzet állna elő, hogy egy alacsonyabb rendű jogszabály felülírná az EU alapszerződésében foglalt magasabb rendű szabályokat. Szerinte az unió 27 tagállamának különbözőségeit inkább értékelni kellene, és tiszteletben tartani, hogy a vétójogukkal élve a tagállamok gondoskodni próbálnak a saját érdekeik érvényesüléséről.",14,6,729,444,"In his speech, Polish Prime Minister Mateusz Morawiecki praised the agreement on joint crisis management in July, but according to him, the rule of law mechanism that he would associate with the crisis management package with the “arbitrariness” of the joint proposal of the European Commission and the European Parliament, whether the EU can also lead to disintegration. He said that the adoption of the Rule of Law Mechanism would result in an unprecedented and unacceptable situation of lower legislation overriding the higher rules of the EU's Treaty. In his view, the differences between the 27 Member States of the Union should be assessed rather and respected that, using their veto right, Member States are trying to ensure that their own interests are met.",NEUTRAL,1.7332439892925322e-4,0.0126998545601964,0.9823388457298279,0.004787991289049387
"Szerinte a jogállamisági mechanizmus vétójával a magyar a lengyelek és a magyarok a többi tagállamot is megvédik attól, hogy támadás alá kerüljenek az unióban, egy ilyen mechanizmus bevezetése esetén ugyanis bárki, bármikor sorra kerülhetne, ez lehet a fegyver az EU-ban zajló, azt szétfeszítő folyamatos vitákhoz.",15,6,314,444,"According to him, with the veto of the rule of law mechanism, the Hungarian Poles and Hungarians protect other Member States from being attacked in the EU. In the event of such a mechanism, anyone could come at any time, this could be the weapon in the EU for ongoing disputes.",NEUTRAL,0.015232553705573082,0.04992113262414932,0.9255287051200867,0.009317603893578053
"Morawiecki hozzátette, meg van győződve róla, hogy Lengyelország és Magyarország a közös kiállással képes lesz meggyőzni igazáról a többi uniós tagállamot.",16,6,155,444,Morawiecki added that he is convinced that Poland and Hungary will be able to convince the other EU Member States of their truth by making a joint stand.,NEUTRAL,5.910905747441575e-5,0.001260185381397605,0.9744712114334106,0.024209486320614815
"A lengyel szenátus felszólította a kormányt, hogy vonja vissza az uniós költségvetés elleni vétó-kísérletet, írja az Euronews. A szenátus szerint ugyanis ez ellentétes a lengyel érdekekkel. A javaslatot egy szavazatnyi többséggel fogadták el a lengyel ellenzéki képviselők. ",1,7,274,444,"The Polish Senate called on the government to withdraw the veto attempt against the EU budget, Euronews wrote. According to the Senate, this is contrary to Polish interests. The proposal was adopted by a majority of one vote by Polish opposition representatives.",NEUTRAL,3.39948310283944e-4,0.07025006413459778,0.9283660650253296,0.0010438661556690931
"
A szenátus határozata nem kötelező a kormányra nézve, és a lengyel parlament alsó háza a múlt héten ezzel ellentétes határozatot hozott. A",2,7,139,444,"
The Senate resolution is not binding on the government, and last week the Lower House of the Polish Parliament adopted a decision to the contrary. THE",NEUTRAL,0.0016021636547520757,0.12418520450592041,0.8724114894866943,0.0018011495703831315
"Mateusz Morawiecki lengyel miniszterelnök szerdán amúgy elutasította Ursula von der Leyen bizottsági elnök Európai Parlament plenáris ülésén tett javaslatát arról, hogy az uniós költségvetési feltételrendszerről szóló lengyel és magyar kételyeket az Európai Unió Bírósága elé vigyék.",3,7,283,444,"On Wednesday, Polish Prime Minister Mateusz Morawiecki rejected the proposal made by Commission President Ursula von der Leyen in plenary session of the European Parliament to bring Polish and Hungarian doubts about the EU budgetary conditionality to the Court of Justice of the European Union.",NEUTRAL,2.3199767383630387e-5,0.06217798963189125,0.9370976090431213,7.012350833974779e-4
"Morawiecki csütörtökön amúgy Budapestre látogat, hogy Orbán Viktorral egyeztessen, ezzel a találkozóval részletesen foglalkozunk majd a nap folyamán. ",4,7,150,444,Morawiecki will visit Budapest on Thursday to consult with Viktor Orbán. This meeting will be discussed in detail during the day.,NEUTRAL,1.2041640729876235e-5,3.5070322337560356e-4,0.9807919859886169,0.01884520798921585
"Az uniós költségvetés és a jogállamiság-mechanizmus körüli vitákról, illetve a magyar-lengyel vétófenyegetésről korábban hosszabban is írtunk. ",5,7,143,444,We have already written about debates around the EU budget and the rule of law mechanism and the Hungarian-Polish veto threat.,NEUTRAL,0.011935833841562271,0.058182746171951294,0.8993574976921082,0.030523819848895073
"„A tárgyalások utolsó fázisában vagyunk, mindnyájan tudjuk, hogy nem könnyű. De teljesen biztos vagyok benne, hogy a következő napokban döntéseket hozunk az európai uniós költségvetésről és a helyreállítási alapról is, képesek leszünk felszabadítani a pénzeket” - mondta kedden Heiko Maas német külügyminiszter.",1,8,311,444,"“We are in the final phase of the negotiations, and we all know that it is not easy. But I am absolutely sure that in the coming days we will also be taking decisions on the EU budget and on the recovery fund, and we will be able to free the money,” said German Foreign Minister Heiko Maas on Tuesday.",NEUTRAL,0.0010744050377979875,0.01234852522611618,0.9267146587371826,0.05986249819397926
"Az Európai Tanács soros elnöki tisztségét betöltő német kormány illetékese tehát optimistán látja a helyzetet, amit a magyar és a lengyel vétó idézett elő. A két ország azért állította le a költségvetés elfogadását, mert rajtuk kívül az összes többi ország megszavazta, hogy a támogatási pénzek befagyasztásával is számon lehessen kérni a tagállamok kormányain a jogállamiság rombolását.
",2,8,388,444,The German Government holding the rotating presidency of the European Council is therefore optimistic about the situation brought about by the Hungarian and Polish vetos. The two countries have stopped the adoption of the budget because all other countries have voted in favour of freezing aid funds to demand the destruction of the rule of law in the governments of the Member States.,MIXED,0.7391659617424011,0.033171456307172775,0.21517550945281982,0.012487154453992844
"Amikor Varga Judit igazságügyi miniszter megerősítette a magyar vétót, a belga és a dán jogállamiság miatt aggódott. A magyar kormány azt kommunikálja, hogy az Európai Parlament és szinte az összes tagállam által támogatott, hosszas tárgyalások során kialkudott jogállamisági mechanizmus valójában a migránsok befogadásáról szól.   ",3,8,332,444,"When Judit Varga, Minister of Justice confirmed the Hungarian veto, he was concerned about the Belgian and Danish rule of law. The Hungarian Government communicates that the Rule of Law mechanism, which was negotiated during lengthy negotiations, supported by the European Parliament and almost all the Member States, is actually about the reception of migrants.",NEUTRAL,1.0089761417475529e-5,0.002813207684084773,0.9963339567184448,8.426927379332483e-4
"Az EPP európai parlamenti frakcióvezetője a 
flamand De Standaardnak adott interjújáben beszélt arról, hogy ha nem lenne járvány, az Európai Néppárt (EPP) politikai gyűlése már döntött volna a Fidesz kizárásáról.",1,9,212,444,"The Head of the EPP Group in the European Parliament 
In his interview with De Standaard, he said that if there were no outbreaks, the political meeting of the European People's Party (EPP) would have decided to exclude Fidesz.",NEUTRAL,1.5568017261102796e-5,0.0032977128867059946,0.9959955215454102,6.912058452144265e-4
"Az EPP tagsága még tavaly márciusban függesztette fel a Fidesz tagságát, majd idén februárban abban maradtak, hogy érvényben hagyják a Fidesz tagságának felfüggesztését, és majd 2021 első felében megvitatják, hogy milyen a Fidesz viszonya a párt által képviselt értékekhez.",2,9,273,444,"The membership of the EPP suspended Fidesz in March last year, and in February this year they decided to keep the suspension of Fidesz membership in force, and in the first half of 2021 they will discuss Fidesz's relationship with the values represented by the party.",NEUTRAL,0.003827058942988515,0.017247529700398445,0.9706428647041321,0.008282498456537724
"Weber most arról beszélt, hogy 
a pártcsaládban érlelődik a döntés, Orbán Viktor a vétója miatt folyamatosan veszít a támogatottságából. Beszélt arról is, hogy a néppárti frakció nem hajlandó újratárgyalni a jogállami feltételrendszerről a kormányokkal kötött megállapodást. A demokratikus értékek tiszteletben tartását garantáló rendelet nélkül az Európai Parlament nem fogja jóváhagyni az 1800 milliárd eurós költségvetési és gazdasági segélycsomagot. (via Népszava) ",3,9,469,444,"Weber was talking about 
The decision is maturing in the party family, Viktor Orbán is constantly losing support because of his veto. He also spoke about the refusal of the EPP faction to renegotiate the agreement with governments on the rule of law. Without a regulation guaranteeing respect for democratic values, the European Parliament will not approve the EUR 1800 billion budget and economic aid package. (via Népszava)",NEGATIVE,0.0034807994961738586,0.6969786882400513,0.29779061675071716,0.0017498895758762956
"Lengyelország azt reméli, hogy folytatódik a kompromisszumkeresés a hétéves uniós keretköltségvetés és a helyreállítási alap ügyében, jelentette be Krysztof Szcserski, lengyel elnöki kabinetfőnök és külügyi államtitkár pénteken. Kompromisszum keresésére amúgy azért van szükség az uniós költségvetés ügyében, mert Lengyelország és Magyarország vétóval fenyegetőzik. A két ország, ahol az elmúlt években komoly tempóban bontják le a jogállami kereteket, legyen szó az alkotmánybíróság bíráinak kormányhoz hű bírákra cseréléséről, mint Lengyelországban, vagy az alkotmány folyamatos, a kormány igényei szerinti átírásáról, mint Magyarországon, azt kifogásolja, hogy az Európai Bizottság és az Európai Parlament egyetértésével az uniós támogatások kifizetését az EU jogállamisági feltételeinek teljesüléséhez kötnék.",1,10,813,444,"Poland hopes to continue the search for a compromise on the seven-year EU framework budget and the recovery fund, Krysztof Szcherski, Polish President of the Cabinet and State Secretary for Foreign Affairs announced on Friday. By the way, it is necessary to seek a compromise on the EU budget because Poland and Hungary threaten to veto. The two countries, where the rule of law frameworks have been severely broken down in recent years, whether it is the exchange of judges of the Constitutional Court with government judges, such as Poland, or the continuous rewriting of the Constitution according to the needs of the government, as in Hungary, complain that the With the agreement of the European Commission and the European Parliament, the payment of EU funds would be conditional on the fulfilment of the EU's rule of law conditions.",NEUTRAL,0.003765679430216551,0.0733410194516182,0.9160735011100769,0.006819707341492176
"A helyzet faramuciságát jelzi, hogy Szcserski, miközben kompromisszumkeresésről beszélt, egyben azt is közölte, hogy az EU soros német elnökségének el kellene ismernie vétójuk létjogosultságát. (Via MTI)",2,10,203,444,"The faramity of the situation is indicated by the fact that, while talking about the search for a compromise, Scherski also said that the German presidency of the EU should acknowledge the existence of their veto. (Via MTI)",NEUTRAL,0.019852424040436745,0.048014502972364426,0.9288583397865295,0.0032747252844274044
"Orbán Viktor a péntek reggeli Kossuth Rádió-interjúban – amellett, hogy Soros György szerinte a világ legkorruptabb embere – arról is beszélt, hogy a múlt héten Magyarország kint volt az EU nélkül önállóan a pénzpiacon, 30 évre vettünk fel több mint 2,5 milliárd eurónyi, azaz kb. 900 milliárd foritnyi hitelt. Ahhoz, hogy Magyarország egy politikai vitát jól álljon, ahhoz stabil pénzügyi alapok kellenek – mondta a miniszterelnök, aki szerint a pénz egy része fejlesztésekre, a másik korábbi adósságok törlesztésére megy. Említette, hogy
az ország Kínából meg más ázsiai országokból is be tudna vonni hiteleket.",1,11,613,444,"In the Kossuth Radio interview on Friday morning — in addition to the fact that György Soros considers the world's most corrupt person — Mr. Orbán also said that last week Hungary was out on the financial market without the EU on its own, and that we had recruitment for 30 years of more than 2.5 billion euros, or about 900 billion euros a forints of credit. In order for Hungary to have a political debate to stand well, we need stable financial funds, the Prime Minister said, who said that some of the money will go to improvements and the other to repay previous debts. Did you mention that
the country could draw loans from China and other Asian countries.",NEUTRAL,0.0022147120907902718,0.12471358478069305,0.8480626344680786,0.02500905655324459
NA,2,11,0,444,"NA",NEGATIVE,0.22680647671222687,0.5512260794639587,0.19758300483226776,0.02438449114561081
"A miniszterelnök a felvett hitelt, amit 87 éves koráig törleszthet az ország, sikerként értékelte: „Jól láthatóan ma Magyarország gazdasági megítélése még a nyugati piacokon is olyan stabil, hogy ilyen forrásokhoz tudunk jutni. (…) Magyarország ma olyan lábakon áll, ez nem 2008 meg 9, még itt a szocialista kormány időszaka, amikor térdre estünk a válság első szelétől vagy fuvallatától, olyan erős lábakon állunk, hogy Magyarország bármilyen nehéz időszakot saját gazdasági megbízhatóságának, erejének köszönhetően nemcsak átvészel, hanem közben fejlődni is tud.”",3,11,565,444,"The Prime Minister assessed the borrowed loan, which the country can repay until the age of 87, as a success: “Apparently, today the economic perception of Hungary is so stable even in the western markets that we can access such resources. (...) Hungary stands on such feet today, this is not 2008 and 9, yet here is the period of the Socialist Government, when we have fallen to our knees from the first wind or breeze of the crisis, we are so strong that Hungary has any difficult period due to its own economic reliability and strength not only , but it can also improve.”",NEUTRAL,0.32804691791534424,0.10294225811958313,0.5245406031608582,0.04447018727660179
Pedig Orbán korábban egyáltalán nem volt ilyen optimista a hosszú távú hitelekkel kapcsolatban.,4,11,95,444,"However, Orbán has never been so optimistic about long-term loans before.",NEUTRAL,0.02374871075153351,0.32119089365005493,0.56410151720047,0.09095888584852219
"A 2008-as gazdasági világválság idején, ellenzékből azt mondta az Inforádióban, hogy Magyarország a világ egyik legrosszabbul kormányzott országa, ezért nem tudtuk önerőből kivédeni a világválság hatásait. A parlament előtt lévő költségvetési tervezet kezelés helyett félrekezeli a bajokat, mi vagyunk az egyetlen EU-tagország, aki a válságra megszorításokkal válaszol, és ha Magyarország a jövőben is hitelekből, és nem a gazdasági növekedésből állít elő forrásokat, állandó adósrabszolgaságban marad – mondta a Fidesz elnöke.",5,11,527,444,"During the 2008 global economic crisis, he said in opposition at the Inforádio that Hungary is one of the worst-governed countries in the world, so we could not protect ourselves from the effects of the global crisis. Instead of tackling the problems, we are the only EU Member State to respond to the crisis with austerity, and if Hungary continues to generate funds from loans and not economic growth, it will remain in constant debt slavery — said the president of Fidesz.",NEUTRAL,0.002954797586426139,0.48318690061569214,0.5121285915374756,0.0017297440208494663
"Orbán akkor úgy értékelte, olyan hatalmas adósságot veszünk az IMF-hitellel a nyakunkba, amit még az unokáink is nyögni fognak, ezért minden magyar embernek alkotmányos joga, hogy megtudja, milyen feltételekkel készül felvenni a hitelt a kormány. (Amikor Orbán 2014-ben Vlagyimir Putyin orosz elnökkel megállapodott arról, hogy a 12 milliárd eurós atomerőmű-bővítés 80 százalékára az orosz állam ad kölcsönt, nem lettek nyilvánosak a visszafizetés feltételei.)",6,11,460,444,"Orbán then assessed that we are taking a huge debt with the IMF loan that even our grandchildren will moan, so every Hungarian person has a constitutional right to find out under what conditions the government is preparing to take out the loan. (When Orbán agreed with Russian President Vladimir Putin in 2014 that 80 percent of the EUR 12 billion nuclear power plant expansion was granted by the Russian state, the conditions for repayment were not made public.)",NEUTRAL,0.0038963723927736282,0.04254542291164398,0.9449422955513,0.008615817874670029
"2016-ban azt mondta, amikor állítólag végre visszafizettük az IMF-hitelt (amit valójában az EU-nak fizettünk vissza), hogy „este minden magyar családnak jó oka van arra, hogy kinyisson egy jó üveg vörösbort és koccintson a haza egészségére”.",7,11,241,444,"In 2016, he said, when we supposedly repaid the IMF loan (which we actually paid back to the EU) that “in the evening every Hungarian family has a good reason to open a bottle of red wine and toast to the health of the homeland”.",NEUTRAL,5.52792742382735e-4,0.00831854809075594,0.9415584802627563,0.049570150673389435
